99.86	25.96	2.393
99.9	25.96	2.507
99.94	25.96	3.259
99.98	25.96	1.675
99.86	26	3.376
99.9	26	2.887
99.94	26	1.849
99.98	26	1.525
100.02	26	2.533
99.86	26.04	2.424
99.9	26.04	1.756
99.94	26.04	1.945
99.98	26.04	2.325
100.02	26.04	2.529
100.06	26.04	1.496
99.86	26.08	2.038
99.9	26.08	2.612
99.94	26.08	1.981
99.98	26.08	2.546
100.02	26.08	2.08
100.06	26.08	1.565
100.1	26.08	2.289
99.86	26.12	2.565
99.9	26.12	1.81
99.94	26.12	2.29
99.98	26.12	2.103
100.02	26.12	2.228
100.06	26.12	1.925
100.1	26.12	2.343
100.14	26.12	2.173
99.86	26.16	1.444
99.9	26.16	1.721
99.94	26.16	2.148
99.98	26.16	1.923
100.02	26.16	1.882
100.06	26.16	2.292
100.1	26.16	1.769
100.14	26.16	2.222
99.86	26.2	2.167
99.9	26.2	2.329
99.94	26.2	2.281
99.98	26.2	2.224
100.02	26.2	2.003
100.06	26.2	2.37
100.1	26.2	2.3
100.14	26.2	2.875
99.9	26.24	1.965
99.94	26.24	1.967
99.98	26.24	2.025
100.02	26.24	1.764
100.06	26.24	2.229
100.1	26.24	1.996
100.14	26.24	1.263
99.98	26.28	1.469
100.02	26.28	2.3
100.06	26.28	1.82
100.1	26.28	2.799
100.02	26.32	2.517
100.06	26.32	3.487
100.1	26.32	3.262
100.06	26.36	2.128
