99.86	25.96	1.62
99.9	25.96	2.742
99.98	25.96	1.952
99.86	26	3.684
99.94	26	1.918
99.98	26	1.275
100.02	26	2.21
99.86	26.04	2.997
99.9	26.04	1.99
99.94	26.04	1.73
99.98	26.04	2.709
100.02	26.04	2.389
100.06	26.04	1.441
99.86	26.08	2.409
99.9	26.08	2.276
99.94	26.08	2.043
99.98	26.08	2.034
100.02	26.08	2.168
100.06	26.08	1.613
100.1	26.08	2.123
99.86	26.12	2.384
99.9	26.12	1.891
99.94	26.12	1.761
99.98	26.12	2.252
100.02	26.12	2.263
100.06	26.12	1.877
100.1	26.12	2.254
100.14	26.12	1.55
99.86	26.16	1.299
99.9	26.16	1.692
99.94	26.16	1.913
99.98	26.16	1.974
100.02	26.16	1.677
100.06	26.16	2.094
100.1	26.16	1.55
100.14	26.16	2.448
99.86	26.2	2.606
99.9	26.2	2.531
99.94	26.2	1.858
99.98	26.2	2.071
100.02	26.2	1.965
100.06	26.2	2.302
100.1	26.2	2.127
100.14	26.2	2.655
99.9	26.24	1.62
99.94	26.24	1.705
99.98	26.24	2.287
100.02	26.24	1.677
100.06	26.24	2.543
100.1	26.24	1.874
100.14	26.24	1.157
99.98	26.28	2.136
100.02	26.28	1.924
100.06	26.28	1.726
100.1	26.28	2.244
100.02	26.32	2.176
100.06	26.32	2.413
100.1	26.32	3.641
100.06	26.36	1.928
