99.86	25.96	2.452
99.9	25.96	2.23
99.94	25.96	2.857
99.98	25.96	2.091
99.86	26	3.237
99.9	26	3.115
99.94	26	1.831
99.98	26	1.502
100.02	26	1.959
99.86	26.04	2.702
99.9	26.04	1.673
99.94	26.04	1.91
99.98	26.04	2.27
100.02	26.04	2.352
100.06	26.04	1.63
99.86	26.08	2.034
99.9	26.08	2.34
99.94	26.08	2.023
99.98	26.08	2.513
100.02	26.08	2.021
100.06	26.08	1.614
100.1	26.08	2.195
99.86	26.12	2.715
99.9	26.12	1.932
99.94	26.12	2.322
99.98	26.12	1.974
100.02	26.12	2.181
100.06	26.12	1.958
100.1	26.12	2.468
100.14	26.12	1.815
99.86	26.16	1.31
99.9	26.16	1.8
99.94	26.16	2.06
99.98	26.16	1.902
100.02	26.16	1.949
100.06	26.16	2.187
100.1	26.16	1.692
100.14	26.16	2.308
99.86	26.2	2.4
99.9	26.2	2.14
99.94	26.2	2.189
99.98	26.2	2.079
100.02	26.2	1.975
100.06	26.2	2.055
100.1	26.2	2.427
100.14	26.2	1.875
99.9	26.24	1.926
99.94	26.24	1.989
99.98	26.24	2.117
100.02	26.24	1.705
100.06	26.24	2.528
100.1	26.24	1.993
100.14	26.24	1.404
99.98	26.28	1.537
100.02	26.28	2.201
100.06	26.28	1.625
100.1	26.28	2.185
100.02	26.32	2.424
100.1	26.32	3.443
100.06	26.36	1.822
