99.86	25.96	2.4
99.9	25.96	2.648
99.94	25.96	3.19
99.98	25.96	1.567
99.86	26	3.293
99.9	26	2.897
99.94	26	1.8
99.98	26	1.665
100.02	26	3.12
99.86	26.04	2.421
99.9	26.04	1.74
99.94	26.04	2.029
99.98	26.04	2.323
100.02	26.04	2.554
100.06	26.04	1.459
99.86	26.08	1.995
99.9	26.08	2.684
99.94	26.08	2.039
99.98	26.08	2.493
100.02	26.08	2.148
100.06	26.08	1.628
100.1	26.08	2.19
99.86	26.12	2.522
99.9	26.12	1.837
99.94	26.12	2.314
99.98	26.12	2.171
100.02	26.12	2.325
100.06	26.12	1.891
100.1	26.12	2.301
100.14	26.12	2.249
99.86	26.16	1.345
99.9	26.16	1.713
99.94	26.16	2.17
99.98	26.16	1.942
100.02	26.16	1.912
100.06	26.16	2.229
100.1	26.16	1.892
100.14	26.16	2.147
99.86	26.2	2.133
99.9	26.2	2.447
99.94	26.2	2.37
99.98	26.2	2.211
100.02	26.2	1.973
100.06	26.2	2.41
100.1	26.2	2.332
100.14	26.2	3.133
99.9	26.24	1.965
99.94	26.24	2.024
99.98	26.24	1.998
100.02	26.24	1.776
100.06	26.24	2.297
100.1	26.24	2.038
100.14	26.24	1.576
99.98	26.28	1.447
100.02	26.28	2.319
100.06	26.28	2.053
100.1	26.28	2.841
100.02	26.32	2.836
100.06	26.32	3.544
100.1	26.32	2.536
100.06	26.36	2.017
