99.86	25.96	1.911
99.94	25.96	2.851
99.98	25.96	1.851
99.86	26	3.594
99.94	26	2.208
99.98	26	2.072
100.02	26	2.03
99.86	26.04	2.651
99.9	26.04	1.962
99.94	26.04	2.219
99.98	26.04	2.729
100.02	26.04	1.602
100.06	26.04	1.775
99.86	26.08	2.669
99.9	26.08	2.997
99.94	26.08	2.406
99.98	26.08	3.198
100.02	26.08	1.664
100.06	26.08	2.046
100.1	26.08	2.725
99.86	26.12	2.395
99.9	26.12	1.986
99.94	26.12	2.683
99.98	26.12	2.843
100.02	26.12	1.824
100.06	26.12	2.371
100.1	26.12	2.533
100.14	26.12	2.498
99.86	26.16	1.191
99.9	26.16	1.977
99.94	26.16	2.513
99.98	26.16	2.227
100.02	26.16	1.546
100.1	26.16	1.792
100.14	26.16	2.03
99.86	26.2	2.866
99.9	26.2	3.518
99.94	26.2	2.4
99.98	26.2	2.095
100.02	26.2	1.772
100.06	26.2	3.896
100.1	26.2	2.437
99.94	26.24	2.402
99.98	26.24	1.858
100.02	26.24	1.914
100.06	26.24	2.55
100.1	26.24	2.468
100.14	26.24	1.626
99.98	26.28	1.373
100.02	26.28	2.484
100.06	26.28	2.879
100.1	26.28	2.683
100.02	26.32	3.586
100.06	26.32	3.718
100.1	26.32	2.777
100.06	26.36	2.997
