99.86	25.96	2.373
99.9	25.96	3.245
99.94	25.96	2.682
99.98	25.96	1.504
99.86	26	3.519
99.9	26	2.944
99.94	26	1.772
99.98	26	1.891
99.86	26.04	2.346
99.9	26.04	1.746
99.94	26.04	1.987
99.98	26.04	2.272
100.02	26.04	2.543
100.06	26.04	1.422
99.86	26.08	2.009
99.9	26.08	2.737
99.94	26.08	2.233
99.98	26.08	2.566
100.02	26.08	2.4
100.06	26.08	1.75
100.1	26.08	2.055
99.86	26.12	2.409
99.9	26.12	1.925
99.94	26.12	2.369
99.98	26.12	2.293
100.02	26.12	2.598
100.06	26.12	1.861
100.1	26.12	2.233
100.14	26.12	2.308
99.86	26.16	1.388
99.9	26.16	1.884
99.94	26.16	2.192
99.98	26.16	2.059
100.02	26.16	2.102
100.06	26.16	2.223
100.1	26.16	1.827
100.14	26.16	2.042
99.86	26.2	2.139
99.9	26.2	2.642
99.94	26.2	2.275
99.98	26.2	2.104
100.02	26.2	1.872
100.06	26.2	2.31
100.1	26.2	2.255
100.14	26.2	3.895
99.9	26.24	2.602
99.94	26.24	2.452
99.98	26.24	2.168
100.02	26.24	1.985
100.06	26.24	2.397
100.1	26.24	2.441
100.14	26.24	1.642
99.98	26.28	1.532
100.02	26.28	2.141
100.06	26.28	2.206
100.1	26.28	2.403
100.02	26.32	2.761
100.06	26.32	2.758
100.1	26.32	2.158
100.06	26.36	2.41
