99.86	25.96	2.357
99.9	25.96	2.943
99.94	25.96	2.763
99.98	25.96	1.543
99.86	26	3.356
99.9	26	2.951
99.94	26	1.763
99.98	26	1.752
99.86	26.04	2.405
99.9	26.04	1.727
99.94	26.04	2.026
99.98	26.04	2.229
100.02	26.04	2.698
100.06	26.04	1.509
99.86	26.08	1.979
99.9	26.08	2.686
99.94	26.08	2.166
99.98	26.08	2.508
100.02	26.08	2.335
100.06	26.08	1.723
100.1	26.08	2.066
99.86	26.12	2.458
99.9	26.12	1.886
99.94	26.12	2.357
99.98	26.12	2.231
100.02	26.12	2.504
100.06	26.12	1.83
100.1	26.12	2.321
100.14	26.12	2.257
99.86	26.16	1.363
99.9	26.16	1.801
99.94	26.16	2.146
99.98	26.16	2.029
100.02	26.16	1.972
100.06	26.16	2.188
100.1	26.16	1.888
100.14	26.16	2.036
99.86	26.2	2.063
99.9	26.2	2.666
99.94	26.2	2.299
99.98	26.2	2.161
100.02	26.2	1.903
100.06	26.2	2.457
100.1	26.2	2.319
100.14	26.2	3.323
99.9	26.24	2.18
99.94	26.24	2.203
99.98	26.24	2.118
100.02	26.24	1.916
100.06	26.24	2.331
100.1	26.24	2.159
100.14	26.24	1.652
99.98	26.28	1.449
100.02	26.28	2.043
100.06	26.28	2.036
100.1	26.28	2.708
100.02	26.32	3.039
100.06	26.32	3.723
100.1	26.32	2.359
100.06	26.36	1.961
