99.86	25.96	1.977
99.9	25.96	2.648
99.94	25.96	2.908
99.98	25.96	1.729
99.86	26	3.387
99.9	26	3.16
99.94	26	1.991
99.98	26	1.423
100.02	26	1.794
99.86	26.04	3.3
99.9	26.04	1.783
99.94	26.04	1.933
99.98	26.04	2.257
100.02	26.04	2.438
100.06	26.04	1.476
99.86	26.08	2.215
99.9	26.08	2.232
99.94	26.08	2.05
99.98	26.08	2.362
100.02	26.08	1.951
100.06	26.08	1.654
100.1	26.08	2.127
99.86	26.12	2.951
99.9	26.12	1.882
99.94	26.12	2.13
99.98	26.12	1.989
100.02	26.12	2.226
100.06	26.12	1.944
100.1	26.12	2.463
100.14	26.12	1.671
99.86	26.16	1.199
99.9	26.16	1.879
99.94	26.16	1.859
99.98	26.16	1.935
100.02	26.16	1.881
100.06	26.16	2.189
100.1	26.16	1.609
100.14	26.16	2.095
99.86	26.2	2.406
99.9	26.2	2.193
99.94	26.2	2.028
99.98	26.2	1.985
100.02	26.2	1.909
100.06	26.2	2.014
100.1	26.2	2.347
100.14	26.2	1.749
99.9	26.24	1.733
99.94	26.24	1.825
99.98	26.24	2.574
100.02	26.24	1.69
100.06	26.24	2.465
100.1	26.24	2.001
100.14	26.24	1.541
99.98	26.28	1.757
100.02	26.28	2.075
100.06	26.28	1.558
100.1	26.28	2.2
100.02	26.32	2.212
100.1	26.32	3.665
100.06	26.36	1.714
